timestamp,symbol,action,price,quantity,rsi,ma50,ma200,volume,result1773512042,XLMUSDT,buy,0.164,1,26.31578947368513,0.1644,0.1640525,5227.0,1
1773514743,NEOUSDT,buy,2.558,1,68.18181818181873,2.55248,2.57627,464.03,1
1773514748,QTUMUSDT,buy,0.881,1,71.42857142857143,0.87822,0.887705,725.9,1
1773514761,PAXUSDT,buy,0.9996,1,50.0,0.99952,0.999527,4467.9,1
1773514766,BCHSVUSDT,buy,58.9,1,71.18644067796615,55.9488,55.90615,1370.08409,1
1773514771,WAVESUSDT,buy,1.076,1,90.37037037037044,1.01426,1.047175,98527.64,1
1773514773,BTTUSDT,buy,0.002777,1,64.86486486486488,0.0027336,0.0026351599999999997,93694360.0,1
1773514844,NEOUSDT,buy,2.558,1,88.23529411764798,2.55262,2.57604,0.0,1
1773514852,IOTAUSDT,buy,0.0632,1,62.50000000000001,0.06312800000000002,0.063249,141.0,1
1773514861,PAXUSDT,buy,0.9996,1,50.0,0.99952,0.999527,4467.9,1
1773514866,BCHSVUSDT,buy,58.9,1,71.18644067796615,55.9488,55.90615,1370.08409,1
1773514871,WAVESUSDT,buy,1.076,1,90.37037037037044,1.01426,1.047175,98527.64,1
1773514873,BTTUSDT,buy,0.002777,1,64.86486486486488,0.0027336,0.0026351599999999997,93694360.0,1
1773514980,NEOUSDT,buy,2.558,1,88.23529411764798,2.55262,2.57604,0.0,1
1773514994,PAXUSDT,buy,0.9996,1,50.0,0.99952,0.999527,4467.9,1
1773514999,BCHSVUSDT,buy,58.9,1,71.18644067796615,55.9488,55.90615,1370.08409,1
1773515003,WAVESUSDT,buy,1.076,1,90.37037037037044,1.01426,1.047175,98527.64,1
1773515006,BTTUSDT,buy,0.002777,1,64.86486486486488,0.0027336,0.0026351599999999997,93694360.0,1
1773515088,PAXUSDT,buy,0.9996,1,50.0,0.99952,0.999527,4467.9,1
1773515092,BCHSVUSDT,buy,58.9,1,71.18644067796615,55.9488,55.90615,1370.08409,1
1773515097,WAVESUSDT,buy,1.076,1,90.37037037037044,1.01426,1.047175,98527.64,1
1773515099,BTTUSDT,buy,0.002777,1,64.86486486486488,0.0027336,0.0026351599999999997,93694360.0,1
1773515106,HOTUSDT,buy,0.000412,1,75.00000000000034,0.0004115,0.00041165500000000003,0.0,1
1773515197,TRXUSDT,buy,0.2967,1,31.250000000000213,0.297742,0.295447,34965.0,1
1773515202,ICXUSDT,buy,0.0356,1,50.0,0.035668000000000005,0.036084,0.0,1
1773515207,PAXUSDT,buy,0.9996,1,50.0,0.99952,0.999527,4467.9,1
1773515212,BCHSVUSDT,buy,58.9,1,71.18644067796615,55.9488,55.90615,1370.08409,1
1773515214,USDCUSDT,buy,0.9999,1,50.0,0.9998180000000001,0.999834,154501.0,1
1773515220,WAVESUSDT,buy,1.076,1,90.37037037037044,1.01426,1.047175,98527.64,1
1773515222,BTTUSDT,buy,0.002777,1,64.86486486486488,0.0027336,0.0026351599999999997,93694360.0,1
1773515228,HOTUSDT,buy,0.000412,1,75.00000000000034,0.0004115,0.00041165500000000003,0.0,1
1773515291,BTCUSDT,buy,70668.33,1,60.72204579642435,70637.1794,70746.3018,6.41898,1
1773515307,ICXUSDT,buy,0.0356,1,50.0,0.035668000000000005,0.036084,0.0,1
1773515341,TRXUSDT,buy,0.2967,1,31.250000000000213,0.297742,0.295447,111520.1,1
1773515345,ICXUSDT,buy,0.0356,1,50.0,0.035668000000000005,0.036084,0.0,1
1773515351,PAXUSDT,buy,0.9996,1,50.0,0.99952,0.999527,4467.9,1
1773515355,BCHSVUSDT,buy,58.9,1,71.18644067796615,55.9488,55.90615,1370.08409,1
1773515358,USDCUSDT,buy,0.9999,1,50.0,0.9998180000000001,0.999834,504795.0,1
1773515364,WAVESUSDT,buy,1.076,1,90.37037037037044,1.01426,1.047175,98527.64,1
1773515366,BTTUSDT,buy,0.002777,1,64.86486486486488,0.0027336,0.0026351599999999997,93694360.0,1
1773515443,TRXUSDT,buy,0.2968,1,26.66666666666741,0.29773,0.295465,3040.8,1
1773515448,ICXUSDT,buy,0.0356,1,50.0,0.035666,0.036078,0.0,1
1773515453,PAXUSDT,buy,0.9996,1,50.0,0.99952,0.999527,4467.9,1
1773515458,BCHSVUSDT,buy,58.9,1,71.18644067796615,55.9488,55.90615,1370.08409,1
1773515460,USDCUSDT,buy,0.9999,1,57.14285714285714,0.999816,0.999834,76644.0,1
