symbol,rsi,volume,trend,momentum,result,pnl,timestamp,hour,day_of_week,signal_confidence,market_regime,strategy_name,risk_mode,atr,volatility_context,market_session,is_holiday_us,holiday_name_us,mfe_pct,mae_pct,dataset_version,result_net
LINKUSDT,6.666666666667027,9.58731938930445,0,-0.2926000000000002,1,0.9537290000000136,1775958531,1,6,0.8,sideways,mean_reversion,normal,0.0400000000000004,low,asia,0,,0.5688282138794165,-0.3412969283276378,v6,
SOLUSDT,5.944055944056402,5.7470773086576985,0,-2.588999999999998,1,0.7984074700000148,1775958534,1,6,0.8,sideways,mean_reversion,normal,0.3149999999999998,low,asia,0,,0.5952380952381063,-0.364431486880463,v6,
BTCUSDT,13.593456907158869,5.173014432579941,0,-1476.38440000001,1,0.6702441000000133,1775958765,1,6,0.8,sideways,mean_reversion,normal,215.89214285714428,low,asia,0,,0.4722517185491532,-0.1704437489521114,v6,
ZECUSDT,37.66511960014277,1.5399824714667771,0,-3.284600000000012,0,-3.400543360000008,1775961516,2,6,0.6,bear,scalp,normal,3.452857142857149,low,asia,0,,0.0082020997375408,-1.891951006124239,v6,
FETUSDT,26.950354609929136,0.0793784910210313,0,-0.0066419999999999,0,-1.1816891391999929,1775961718,2,6,0.8,sideways,mean_reversion,normal,0.0019428571428571,low,asia,0,,0.0850701829008956,-0.9783071033602706,v6,
DASHUSDT,19.09909909909905,0.44413352241988,0,-2.526200000000003,0,-1.0183372800000008,1775961720,2,6,0.8,bear,mean_reversion,normal,0.6285714285714279,medium,asia,0,,1.512027491408943,-0.824742268041236,v6,
ETHUSDT,24.101864483855792,1.3736756819277598,0,-35.34519999999975,0,-0.2149902000000156,1775965324,3,6,0.8,bear,mean_reversion,normal,3.954285714285756,low,asia,0,,0.0397029497487032,-0.2531063046479579,v6,
BNBUSDT,28.65497076023448,0.4508004622052,0,-4.827199999999948,1,0.0756865,1775966941,4,6,0.8,bear,mean_reversion,normal,0.8378571428571442,low,asia,0,,0.1159449513535213,-0.1461914604022793,v6,
FETUSDT,31.14754098360665,3.2494025975188863,0,-0.0053919999999999,1,1.428912549799998,1775967528,4,6,0.6,bear,scalp,normal,0.0008714285714285,low,asia,0,,1.0344827586206833,0.0,v6,
GIGGLEUSDT,20.134228187919334,2.294026471492625,0,-1.4792000000000023,1,4.447325519999994,1775970508,5,6,0.8,bear,mean_reversion,normal,0.2028571428571426,low,asia,0,,3.0855539971949475,-0.1753155680224428,v6,
WLDUSDT,30.827067669172934,3.1266290292176198,0,-0.0055259999999999,1,2.3465632561999965,1775971103,5,6,0.6,bear,scalp,normal,0.0015071428571428,low,asia,0,,1.7271765949947182,0.0,v6,
DASHUSDT,1.0204081632654578,3.623135458963056,0,-1.9161999999999964,1,2.224468089999998,1775972672,5,6,0.8,bear,mean_reversion,normal,0.374999999999999,low,asia,0,,1.5613740091280293,0.0,v6,
TRUUSDT,38.095238095238095,0.0966829215650003,1,0.000204,1,6.971540453549999,1775973854,6,6,0.7,bull,trend,normal,0.0002571428571428,high,asia,0,,9.278350515463917,0.0,v6,
XAUTUSDT,30.54587688734273,2.908403201240633,0,-5.489599999999882,1,0.2344329699999815,1775974434,6,6,0.6,bear,scalp,normal,0.6921428571427636,low,asia,0,,0.1571641546631267,-0.0646521015123054,v6,
TRXUSDT,27.27272727272819,4.12420499660396,0,-0.000378,1,0.2340430260000002,1775975594,6,6,0.8,sideways,mean_reversion,normal,0.00015,low,asia,0,,0.1876172607880065,0.0,v6,
ADAUSDT,32.000000000000185,2.115328247933354,0,-0.0012739999999999,0,-0.8659550340000076,1775977147,6,6,0.6,bear,scalp,normal,0.0003714285714285,low,asia,0,,0.0412881915772043,-0.5780346820809299,v6,
ADAUSDT,29.411764705882504,6.045481948867304,0,-0.0019039999999999,0,0.0,1775981074,8,6,0.8,bear,mean_reversion,normal,0.0004642857142857,low,europe,0,,0.1245330012453278,-0.2490660024906556,v6,
ENJUSDT,10.989867498051453,2.781683460080945,1,0.0022637999999999,0,-4.829199813120012,1776002625,14,6,0.8,bull,mean_reversion,aggressive,0.0022107142857142,high,us,0,,1.286850725315868,-2.246139447824058,v6,
SUIUSDT,33.146067415730144,1.6410052546689722,0,-0.006978,0,-0.6289196660999942,1776002632,14,6,0.6,bear,scalp,normal,0.0020928571428571,low,us,0,,0.3767313019390659,-0.3656509695290825,v6,
PEPEUSDT,27.27272727272752,1.710133751572785,0,-4.179999999999975e-08,1,0.3988405797101362,1776002633,14,6,0.8,bear,mean_reversion,normal,1.8571428571428605e-08,low,us,0,,0.8695652173913083,-0.2898550724637653,v6,
ENJUSDT,26.022913256955817,0.3121677034329079,1,0.0007662,0,-3.5725884014699925,1776004597,14,6,0.8,bull,mean_reversion,aggressive,0.0011457142857142,high,us,0,,0.4007543611504089,-2.333804809052329,v6,
ENJUSDT,27.212020033389024,1.8714074728547048,0,-0.00301,0,-2.6446623050999887,1776008315,15,6,0.8,sideways,mean_reversion,normal,0.0008585714285714,medium,us,0,,3.598389531957727,-2.8686462003019506,v6,
PEPEUSDT,25.00000000000001,0.0014129819316443,0,-1.0000000000000751e-09,1.0,1.2264837904268482,1776022828,19,6,0.8,bear,mean_reversion,normal,1.2142857142857055e-08,low,us,0,,0.5747126436781553,-0.2873563218390899,v7,1.0
AVAXUSDT,28.5714285714282,0.0222251850708885,1,0.0250000000000003,1.0,0.9401241500000131,1776022835,19,6,0.8,bull,mean_reversion,aggressive,0.019285714285714,low,us,0,,0.5506607929515497,-0.110132158590306,v7,1.0
DOGEUSDT,27.65957446808548,0.10167468426712,1,0.0001122,1.0,0.6601026291200147,1776023234,19,6,0.8,sideways,mean_reversion,aggressive,7.78571428571434e-05,low,us,0,,0.4833040421792727,-0.1977152899824248,v7,1.0
ZECUSDT,47.975460122699495,1.596524625793757,1,0.4362000000000421,0.0,-1.6057100399999948,1776026946,20,6,0.75,bull,breakout,normal,1.1042857142857128,low,us,0,,0.0354397252058217,-1.401232211984076,v7,0.0
TRXUSDT,18.181818181817263,0.0345173996518247,0,-0.000366,0.0,-0.1325105119999854,1776030965,21,6,0.8,sideways,mean_reversion,normal,0.0002285714285714,low,off,0,,0.1552312946289973,-0.062092517851592,v7,0.0
BTCUSDT,29.702984175041863,6.56612661113743,0,-432.6296000000002,0.0,-0.230657700000007,1776031501,22,6,0.8,bear,mean_reversion,normal,129.91785714285757,low,off,0,,0.2646065890815298,-0.2311861703932396,v7,0.0
BNBUSDT,27.904040404039332,0.0,0,-1.179399999999987,0.0,-0.2467783800000115,1776031503,22,6,0.8,bear,mean_reversion,normal,0.8071428571428702,low,off,0,,0.2347180006754451,-0.2077001013171256,v7,0.0
TRXUSDT,29.41176470588408,0.1886749312260119,0,-0.000786,1.0,0.0944941689999896,1776037061,23,6,0.8,sideways,mean_reversion,normal,0.0002357142857142,low,off,0,,0.1865671641791011,-0.0621890547263613,v7,0.0
ENJUSDT,23.969072164948543,0.0946761872478479,0,-0.0023267999999999,1.0,1.7627022336000155,1776039107,0,0,0.8,sideways,mean_reversion,conservative,0.0005142857142857,medium,asia,0,,0.9631260319207572,-0.963126031920738,v7,1.0
TRXUSDT,17.647058823530372,3.3335874490246176,0,-0.001074,0.0,-0.1995090492000149,1776046137,2,0,0.8,bear,mean_reversion,normal,0.0002071428571428,low,asia,0,,0.0623247117482013,-0.1246494234964198,v7,0.0
ETHUSDT,28.00899887514112,0.4524992241209731,1,0.8101999999998952,0.0,-0.3735975099999958,1776046308,2,0,0.8,sideways,mean_reversion,aggressive,3.111428571428568,low,asia,0,,0.203360220557116,-0.2784260737829253,v7,0.0
ADAUSDT,38.2978723404256,3.369705045514674,0,-0.0003919999999999,1.0,0.5760490720000006,1776048183,2,0,0.6,bear,scalp,normal,0.0005499999999999,low,asia,0,,0.4217629692113036,-0.1265288907633887,v7,1.0
XRPUSDT,30.666666666666917,5.198082932199944,0,-0.0046859999999999,1.0,0.9519227796000028,1776056088,4,0,0.6,bear,scalp,normal,0.0014,low,asia,0,,0.4460573070235137,0.0,v7,1.0
DOGEUSDT,29.508196721312373,1.6715642440981842,0,-0.0002504,1.0,0.6943917901600173,1776056095,4,0,0.8,sideways,mean_reversion,conservative,9.357142857142996e-05,low,asia,0,,0.4067274925799815,-0.1099263493459261,v7,1.0
TRXUSDT,33.33333333333539,1.7429401873001409,0,-0.000428,1.0,0.2558499564000192,1776058765,5,0,0.6,bear,scalp,normal,0.0001642857142857,low,asia,0,,0.1873243833905853,-0.0312207305650917,v7,0.0
ETHUSDT,29.34673366834231,0.1245880049104844,0,-5.63799999999992,1.0,0.7666617599999975,1776059461,5,0,0.8,bear,mean_reversion,normal,3.265000000000068,low,asia,0,,0.5045588537739066,0.0,v7,1.0
BNBUSDT,26.245847176079597,0.1513118905834123,1,1.373800000000074,0.0,-0.7673479000000325,1776064300,7,0,0.8,bull,mean_reversion,aggressive,0.528571428571435,low,asia,0,,0.0301033548516489,-0.4013780646887799,v7,0.0
ZECUSDT,22.336065573770355,2.754593664769496,0,-3.2064000000000306,0.0,-1.412364,1776064643,7,0,0.8,sideways,mean_reversion,conservative,2.498571428571434,low,asia,0,,0.0,-1.4835649680123526,v7,0.0
DASHUSDT,22.02166064981949,0.4180483900821199,0,-0.3757999999999981,0.0,-1.6126458600000064,1776064817,7,0,0.8,sideways,mean_reversion,conservative,0.3771428571428567,low,asia,0,,0.3373493975903628,-1.3253012048192705,v7,0.0
ADAUSDT,33.33333333333272,0.0474233549083783,0,-0.0004999999999999,1.0,0.8974271640000008,1776070019,8,0,0.7,sideways,trend,conservative,0.0003999999999999,low,europe,0,,0.672834314550038,0.0,v7,1.0
GIGGLEUSDT,25.60747663551406,0.0095592336976056,1,0.9906000000000006,1.0,1.8357692599999849,1776070203,8,0,0.8,bull,mean_reversion,aggressive,0.9200000000000008,medium,europe,0,,2.9897718332022043,-1.1801730920535085,v7,1.0
NEARUSDT,18.51851851851886,0.2391242858611123,1,0.00092,1.0,1.3886254760000012,1776070748,8,0,0.8,bull,mean_reversion,aggressive,0.0049285714285714,low,europe,0,,1.3071895424836613,-0.0726216412491003,v7,1.0
PAXGUSDT,29.916765755054072,2.230285308562852,0,-10.902200000000448,1.0,0.3700153600000164,1776072892,9,0,0.8,sideways,mean_reversion,conservative,5.131428571428581,low,europe,0,,0.2435130590263843,-0.0932331467251154,v7,1.0
DOTUSDT,22.448979591836675,1.6255574657829637,0,-0.0121399999999998,0.0,-1.194649164000016,1776073500,9,0,0.8,bear,mean_reversion,normal,0.0065714285714285,low,europe,0,,0.1705029838022166,-1.2787723785166345,v7,0.0
JSTUSDT,26.18181818181823,0.0404070920917319,0,-8.560000000000512e-05,1.0,0.7445976857200104,1776074715,10,0,0.8,sideways,mean_reversion,conservative,0.0009228571428571,medium,europe,0,,1.045026448200239,-0.5547671268223453,v7,1.0
TRXUSDT,28.571428571429134,0.088918458648094,0,-0.000112,0.0,0.0,1776077461,10,0,0.8,sideways,mean_reversion,conservative,0.0001714285714285,low,europe,0,,0.0621890547263613,-0.0310945273631806,v7,0.0
JSTUSDT,39.96598639455787,0.0992213097483309,1,0.0005406,0.0,-1.359439022200012,1776077871,10,0,0.7,bull,trend,normal,0.0005692857142857,low,europe,0,,0.5858380030565311,-0.8914926133469259,v7,0.0
BARDUSDT,27.777777777777715,1.2282304767217762,0,-0.0003119999999999,0.0,-0.0921569389999898,1776078878,11,0,0.8,sideways,mean_reversion,conservative,0.0009714285714285,low,europe,0,,0.2419110976716126,-0.3931055337163495,v7,0.0
ENJUSDT,23.032629558541277,0.3643416201801713,1,0.0007583999999999,0.0,-3.3859026908999925,1776081708,12,0,0.8,bull,mean_reversion,aggressive,0.0010421428571428,high,europe,0,,0.0,-2.221673660824483,v7,0.0
ZECUSDT,24.665391969407025,0.2372409364947304,0,-1.4777999999999452,1.0,3.514398720000001,1776083785,12,0,0.8,bear,mean_reversion,normal,1.421428571428578,low,europe,0,,2.3052596537949404,-0.0305148690634747,v7,1.0
TAOUSDT,28.57142857142857,0.6440919501761794,1,0.5640000000000214,1.0,1.3480046999999733,1776084203,12,0,0.8,sideways,mean_reversion,aggressive,0.6285714285714334,low,europe,0,,1.4609765474817202,0.0,v7,1.0
TRXUSDT,16.66666666666589,0.0028453163588913,0,-0.0009199999999999,0.0,-0.2375032820000002,1776084604,12,0,0.8,sideways,mean_reversion,conservative,0.0001714285714285,low,europe,0,,0.0311623558741006,-0.1558117793705205,v7,0.0
BARDUSDT,21.153846153846036,1.3615717870794228,0,-0.0036119999999999,1.0,2.013207364799996,1776087854,13,0,0.8,bear,mean_reversion,normal,0.0008142857142857,low,us,0,,1.100580862121673,-0.1834301436869426,v7,1.0
ZECUSDT,24.47447447447442,0.0472112830973953,0,-3.5820000000000505,0.0,-4.417097549999993,1776092134,14,0,0.8,sideways,mean_reversion,conservative,2.33642857142857,low,us,0,,0.3611713063288357,-2.069789409345999,v7,0.0
PAXGUSDT,29.9769952220836,37.71558536213675,0,-4.228800000000774,1.0,0.5946402500000291,1776092366,14,0,0.8,sideways,mean_reversion,conservative,7.708571428571498,low,us,0,,0.3482993544653552,-0.3108523866058935,v7,1.0
UUSDT,28.57142857142857,2.430105781021336,0,-0.000276,1.0,0.0136649559999984,1776092369,14,0,0.8,bear,mean_reversion,normal,0.0001142857142857,low,us,0,,0.020010005002499,0.0,v7,0.0
ZECUSDT,22.859626249456724,0.1869065484360521,0,-11.005400000000009,0.0,-3.537154529999999,1776093038,15,0,0.8,bear,mean_reversion,normal,3.120714285714289,low,us,0,,0.508782900346774,-2.3278949462793466,v7,0.0
TAOUSDT,16.96428571428558,3.446699591610464,0,-6.984000000000009,1.0,0.8969699999999999,1776094682,15,0,0.8,sideways,mean_reversion,conservative,1.3571428571428694,low,us,0,,0.5903187721369539,-1.1019283746556408,v7,1.0
ENJUSDT,14.055636896046876,3.938892855654087,0,-0.0016253999999999,1.0,1.4390331684299866,1776098096,16,0,0.8,sideways,mean_reversion,conservative,0.0013857142857142,high,us,0,,3.192756730998334,0.0,v7,1.0
GIGGLEUSDT,17.406542056074784,1.2493039359994562,0,-2.941600000000001,1.0,1.7110105199999972,1776098307,16,0,0.8,sideways,mean_reversion,conservative,1.0664285714285708,high,us,0,,4.3817204301075146,-0.3225806451613025,v7,1.0
BROCCOLI714USDT,18.26741996233521,1.2998362503147611,1,0.0008524,0.0,-3.359070488549996,1776100959,17,0,0.8,bull,mean_reversion,aggressive,0.0008335714285714,high,us,0,,0.0,-2.110977080820263,v7,0.0
BROCCOLI714USDT,20.507399577166996,2.3536694128778204,1,0.000238,1.0,0.9336607854700084,1776101381,17,0,0.8,bull,mean_reversion,aggressive,0.0007035714285714,high,us,0,,2.249999999999995,0.0,v7,1.0
ETHUSDT,72.97297297297297,3.4266939105402354,1,21.25980000000027,0.0,-0.5555076800000153,1776101608,17,0,0.75,bull,breakout,normal,6.245714285714159,low,us,0,,0.0,-0.759363546974177,v7,0.0
LINKUSDT,71.42857142857167,3.4621104598454533,1,0.0980000000000007,0.0,-1.0694280100000044,1776101610,17,0,0.75,bull,breakout,normal,0.0292857142857148,low,us,0,,0.0,-1.1185682326621884,v7,0.0
DASHUSDT,6.802721088435874,1.6367767574837324,0,-1.0033999999999992,1.0,0.6837598799999989,1776104797,18,0,0.8,bear,mean_reversion,normal,0.2042857142857137,low,us,0,,0.4499999999999993,-0.649999999999995,v7,1.0
SUIUSDT,37.219730941703816,0.183489716144323,0,-0.0005579999999999,1.0,1.510829305199996,1776105424,18,0,0.7,sideways,trend,conservative,0.0026642857142857,low,us,0,,1.0148406809253574,0.0,v7,1.0
BTCUSDT,69.10297944659823,5.738513736536987,1,354.755799999999,1.0,1.8364342800000208,1776107982,19,0,0.75,bull,breakout,normal,111.94571428571466,low,us,0,,1.2806706566616748,-0.0106158444373417,v7,1.0
LINKUSDT,58.823529411764525,3.2612787487014097,1,0.0405999999999995,1.0,1.319028320000001,1776107984,19,0,0.75,bull,breakout,normal,0.0264285714285716,low,us,0,,1.2345679012345616,0.0,v7,1.0
XRPUSDT,85.27918781725846,3.369254985712866,1,0.0125679999999999,0.0,-0.751698026700014,1776109727,19,0,0.75,bull,breakout,normal,0.0025214285714286,low,us,0,,0.2144811774276978,-0.510317284224549,v7,0.0
TAOUSDT,29.230769230769013,0.0764977744810488,0,-1.4979999999999905,1.0,1.6630540999999877,1776112578,20,0,0.8,bear,mean_reversion,normal,1.0142857142857136,low,us,0,,0.9040880503144586,-0.0393081761006266,v7,1.0
AVAXUSDT,22.222222222222342,0.0790270705728612,0,-0.0109999999999992,1.0,0.6336212000000147,1776112833,20,0,0.8,sideways,mean_reversion,conservative,0.0321428571428573,low,us,0,,0.4305705059203545,-0.3229278794402515,v7,1.0
BNBUSDT,30.21978021977941,0.1358750571301153,1,2.2024000000000115,1.0,0.0765016999999699,1776125459,0,1,0.7,bull,trend,normal,1.0571428571428538,low,asia,0,,0.0928777435596513,-0.4318000358475649,v7,0.0
TAOUSDT,36.36363636363601,2.4995191908103847,0,-0.1440000000000054,0.0,-1.51962379999997,1776125650,0,1,0.7,sideways,trend,conservative,1.2642857142857136,low,asia,0,,0.1934984520123839,-1.5479876160990602,v7,0.0
XRPUSDT,32.9729729729726,1.3573662585285613,1,0.0061279999999999,0.0,-0.0698880588000144,1776125653,0,1,0.7,bull,trend,normal,0.0032785714285714,low,asia,0,,0.0,-0.5628654970760263,v7,0.0
ADAUSDT,33.33333333333333,0.9546630596963308,1,0.000256,0.0,-0.1753182110999969,1776129493,1,1,0.7,bull,trend,normal,0.0007571428571428,low,asia,0,,0.2852485737571337,-0.3667481662591735,v7,0.0
UNIUSDT,36.36363636363636,0.0574562861946989,1,0.0011199999999997,0.0,-0.9798265349999944,1776131305,1,1,0.7,bull,trend,normal,0.0074999999999999,low,asia,0,,0.2808112324492947,-0.5304212168486709,v7,0.0
BROCCOLI714USDT,22.784810126582254,0.2020877806183932,0,-0.001417,0.0,-0.9271072531999944,1776132634,2,1,0.8,sideways,mean_reversion,conservative,0.0002471428571428,medium,asia,0,,2.321204516938534,-0.9410288582183238,v7,0.0
DASHUSDT,34.939759036144295,0.2228491910135251,0,-0.1877999999999957,0.0,-1.3302865299999906,1776135132,2,1,0.7,sideways,trend,conservative,0.1128571428571422,low,asia,0,,0.0,-0.9055310817425292,v7,0.0
WLDUSDT,38.70967741935488,0.2478659590288886,1,0.00303,0.0,-0.0584397663999935,1776137261,3,1,0.7,bull,trend,normal,0.0015642857142857,low,asia,0,,1.206732295966964,-0.0317561130517589,v7,0.0
ENAUSDT,38.23529411764718,1.327279752983423,0,-0.0007119999999999,0.0,-1.7845025388000098,1776137641,3,1,0.7,sideways,trend,conservative,0.0005142857142857,low,asia,0,,0.0,-1.2121212121212188,v7,0.0
PAXGUSDT,28.06573957016647,0.0853163357514649,1,0.1619999999993524,0.0,-0.0919838700000078,1776139185,3,1,0.8,bull,mean_reversion,aggressive,1.7707142857141531,low,asia,0,,0.1344824320484771,-0.1043869895086874,v7,0.0
SOLUSDT,15.714285714285566,0.2975475588057825,0,-0.3408000000000015,1.0,0.2405037600000009,1776142314,4,1,0.8,sideways,mean_reversion,conservative,0.1128571428571447,low,asia,0,,0.1984358585269075,-0.2334539512081275,v7,0.0
BNBUSDT,23.529411764705472,0.138682484532784,0,-0.2146000000000185,0.0,-0.0880568500000057,1776142902,5,1,0.8,sideways,mean_reversion,conservative,0.3685714285714181,low,asia,0,,0.0211636766190205,-0.29303552241721,v7,0.0
LTCUSDT,27.49999999999996,0.0976403271834597,0,-0.1674000000000077,1.0,0.4808043700000048,1776145021,5,1,0.8,sideways,mean_reversion,conservative,0.0571428571428574,low,asia,0,,0.3141167775314148,-0.1847745750184669,v7,1.0
TAOUSDT,24.24242424242395,2.072049872122098,0,-2.6420000000000243,0.0,-0.600105,1776148299,6,1,0.8,bear,mean_reversion,normal,0.9142857142857151,low,asia,0,,0.2370604504148535,-0.7111813512445606,v7,0.0
ZAMAUSDT,20.810313075506443,1.286393318173271,1,6.700000000000109e-05,0.0,-3.1127953781100057,1776149441,6,1,0.8,bull,mean_reversion,aggressive,0.0008535714285714,high,asia,0,,2.185596560372624,-2.042278753135081,v7,0.0
ZAMAUSDT,27.36572890025572,2.0902984091705026,0,-0.0006826,1.0,16.602652449040008,1776152303,7,1,0.8,sideways,mean_reversion,conservative,0.0005921428571428,medium,asia,0,,18.141916605705934,-0.1828822238478472,v7,1.0
ADAUSDT,15.789473684210265,0.3071333186302855,0,-0.0007399999999999,1.0,1.4942088358000063,1776154583,8,1,0.8,sideways,mean_reversion,conservative,0.00055,low,europe,0,,0.8649093904448182,-0.0823723228994967,v7,1.0
BTCUSDT,27.76708940280362,0.3628451242605607,1,99.94540000001145,1.0,0.0648070000000066,1776154963,8,1,0.8,bull,mean_reversion,aggressive,85.82642857142802,low,europe,0,,0.3490612556761705,-0.1471256572229838,v7,0.0
BARDUSDT,29.54545454545479,1.3590087323147035,0,-5.2000000000052005e-05,0.0,-0.7767265683000052,1776155346,8,1,0.8,sideways,mean_reversion,conservative,0.0011499999999999,low,europe,0,,0.6884166417240254,-0.7183478000598663,v7,0.0
XAUTUSDT,27.95436022819861,1.6055268493635366,1,0.5945999999994456,1.0,0.0376428500000114,1776159729,9,1,0.8,bull,mean_reversion,aggressive,3.454999999999992,low,europe,0,,0.1868246541219264,-0.3338859528057337,v7,0.0
DOGEUSDT,23.38709677419274,0.2519207052230449,1,0.0002629999999999,1.0,0.1614392518000046,1776161848,10,1,0.8,bull,mean_reversion,aggressive,0.0002014285714285,low,europe,0,,1.189970250743742,-0.1912452188695278,v7,0.0
ENJUSDT,26.252158894645987,0.6339610776061966,0,-0.0011537999999999,0.0,-3.7048630621399967,1776162418,10,1,0.8,sideways,mean_reversion,conservative,0.0011821428571428,medium,europe,0,,0.0,-2.3794483049062944,v7,0.0
BARDUSDT,13.131313131313334,1.3364576728220323,0,-0.0085559999999999,1.0,0.6237700767999845,1776162798,10,1,0.8,sideways,mean_reversion,conservative,0.0015142857142857,low,europe,0,,0.8320493066255716,0.0,v7,1.0
DOTUSDT,17.391304347826804,7.524137092446949,0,-0.0139,1.0,0.2585163120000002,1776168281,12,1,0.8,bear,mean_reversion,normal,0.0036428571428571,low,europe,0,,0.8510638297872347,-0.1702127659574469,v7,0.0
WLDUSDT,24.9999999999998,0.0630484621444423,0,-0.0045059999999999,0.0,-0.4361927004000057,1776169221,12,1,0.8,sideways,mean_reversion,conservative,0.0012999999999999,low,europe,0,,1.8187619655392413,-0.8296107211231625,v7,0.0
SUIUSDT,26.85185185185189,0.044738599164554,0,-0.00624,1.0,1.8608462109999928,1776170160,12,1,0.8,sideways,mean_reversion,conservative,0.0016928571428571,low,europe,0,,1.812592749629002,-0.0423998304006854,v7,1.0
NEARUSDT,21.428571428571573,3.977104793076588,0,-0.0235,1.0,0.771309763000013,1776175799,14,1,0.8,bear,mean_reversion,normal,0.0054285714285714,low,us,0,,0.5057803468208177,-0.5780346820809255,v7,1.0
ASTERUSDT,16.66666666666636,1.2906854415943874,0,-0.0073799999999999,0.0,-1.3445079240000013,1776176936,14,1,0.8,sideways,mean_reversion,conservative,0.0032857142857142,low,us,0,,0.1470588235294118,-0.8823529411764712,v7,0.0
UUSDT,22.222222222226332,1.1947380683160351,0,-0.0003779999999999,1.0,0.0305079306000135,1776177834,14,1,0.8,sideways,mean_reversion,conservative,0.0001428571428571,low,us,0,,0.0400280196137363,0.0,v7,0.0
FETUSDT,29.41176470588236,1.446206603244334,0,-0.0033199999999999,0.0,-1.392282763199994,1776180760,15,1,0.8,bear,mean_reversion,normal,0.0012214285714285,low,us,0,,0.4784688995215388,-0.9134406263592826,v7,0.0
TRUMPUSDT,28.3582089552238,1.9016190144123375,0,-0.0380400000000005,1.0,1.1465551860000194,1776181428,15,1,0.8,bear,mean_reversion,normal,0.0117857142857142,low,us,0,,1.5759312320916918,-0.0716332378223416,v7,1.0
TAOUSDT,17.20430107526859,0.0003597796272839,0,-3.858000000000004,0.0,-3.290886600000007,1776183603,16,1,0.8,bear,mean_reversion,normal,1.357142857142851,low,us,0,,0.1629327902240349,-2.1588594704684367,v7,0.0
ENJUSDT,19.64831804281349,1.5671604424126109,1,0.0011758,1.0,4.673937840639998,1776185802,16,1,0.8,bull,mean_reversion,aggressive,0.0032714285714285,high,us,0,,6.132430398796085,0.0,v7,1.0
TAOUSDT,3.4482758620687832,2.5413552119427023,0,-8.560000000000002,1.0,1.904631,1776186182,17,1,0.8,bear,mean_reversion,normal,1.44285714285714,low,us,0,,2.2907122032486464,-0.1665972511453584,v7,1.0
BNBUSDT,25.9136212624595,0.1608746833229007,0,-0.5547999999998865,0.0,-1.1770340400000026,1776187319,17,1,0.8,sideways,mean_reversion,conservative,1.0807142857142773,low,us,0,,0.0306412075861083,-0.6644303960779262,v7,0.0
AVAXUSDT,27.27272727272741,2.3453790802283674,0,-0.0702000000000016,0.0,-0.9390615600000076,1776188274,17,1,0.8,bear,mean_reversion,normal,0.0357142857142857,low,us,0,,0.4278074866310259,-0.6417112299465294,v7,0.0
XRPUSDT,24.431818181818244,0.0759829572711792,0,-0.0132199999999997,1.0,0.2042634619999775,1776192070,18,1,0.8,sideways,mean_reversion,conservative,0.0025428571428571,low,us,0,,0.1472537181563835,-0.3239581799440569,v7,0.0
ASTERUSDT,21.42857142857143,1.2566188103535063,0,-0.01056,0.0,-1.0284731560000009,1776192266,18,1,0.8,bear,mean_reversion,normal,0.002,low,us,0,,0.0,-0.6024096385542174,v7,0.0
LINKUSDT,29.16666666666707,1.0947065439238943,0,-0.1255999999999986,1.0,0.1522644799999967,1776192648,18,1,0.8,bear,mean_reversion,normal,0.0328571428571429,low,us,0,,0.4459308807134798,-0.2229654403567597,v7,0.0
WLDUSDT,27.84810126582235,0.1568725929076778,0,-0.0024659999999999,1.0,3.499689993599979,1776214866,1,2,0.8,bear,mean_reversion,normal,0.0010428571428571,low,asia,0,,2.4940211820977014,0.0,v7,1.0
ZAMAUSDT,27.19298245614027,1.7248306227532488,0,-0.000764,1.0,5.74643364639999,1776245678,9,2,0.8,bear,mean_reversion,normal,0.0002242857142857,low,europe,0,,3.3658700774150145,0.0,v7,1.0
ETHUSDT,27.528517110266392,0.2838391385748248,1,1.0124000000000706,1.0,0.5679681200000187,1776246266,9,2,0.8,sideways,mean_reversion,aggressive,3.675714285714224,low,europe,0,,0.4227427862240125,-0.2848450374047698,v7,1.0
LINKUSDT,25.00000000000111,0.2282965043035235,1,0.0118000000000009,1.0,1.207347920000001,1776246471,9,2,0.8,sideways,mean_reversion,aggressive,0.0199999999999999,low,europe,0,,0.8839779005524869,-0.110497237569078,v7,1.0
BIOUSDT,25.00000000000003,0.46965883185838,1,0.000494,0.0,-5.121796308599999,1776256514,12,2,0.8,bull,mean_reversion,aggressive,0.0008357142857142,high,europe,0,,0.0,-2.3999999999999995,v7,0.0
GIGGLEUSDT,25.0,1.6925365426418757,0,-0.5283999999999978,0.0,-1.7877125200000197,1776257331,12,2,0.8,bear,mean_reversion,normal,0.8000000000000007,medium,europe,0,,1.1185149928605398,-1.0471204188481789,v7,0.0
BTCUSDT,28.570301335273527,0.5205179625568133,0,-139.17800000001444,0.0,-0.23296375,1776260830,13,2,0.8,bear,mean_reversion,normal,133.98642857142735,low,us,0,,0.6747210463482901,-0.422814372957613,v7,0.0
ETHUSDT,29.2096219931272,0.8568102734634737,0,-3.8686000000002414,1.0,0.8599265999999866,1776260831,13,2,0.8,sideways,mean_reversion,conservative,5.207857142857198,low,us,0,,1.0202939479779158,-0.1033209061243506,v7,1.0
